Date,Open,High,Low,Close,Adj Close,Volume
2022-07-25,44.130001,44.233334,43.820000,44.006668,42.995487,20535300
2022-07-26,40.376667,40.896667,40.020000,40.660000,39.725712,95391600
2022-07-27,40.413334,42.256668,40.343334,42.196667,41.227074,42159600
2022-07-28,42.090000,43.503334,42.090000,43.250000,42.256199,33262200
2022-07-29,42.773335,44.086666,42.669998,44.016666,43.005253,30141900
2022-08-01,43.686668,44.743332,43.666668,44.180000,43.164833,24996300
2022-08-02,44.383331,44.570000,43.799999,44.226665,43.210430,19695000
2022-08-03,44.053333,44.313332,43.286667,43.500000,42.500454,32003100
2022-08-04,43.556667,43.599998,41.776669,41.856667,40.894882,53106000
2022-08-05,41.836666,42.270000,41.706669,42.193333,41.223816,32007000
2022-08-08,42.216667,42.736668,42.203335,42.536667,41.559258,18175200
2022-08-09,42.630001,42.990002,42.403332,42.956669,41.969608,19325100
2022-08-10,43.333332,43.383331,42.796665,43.046665,42.057537,25251000
2022-08-11,43.233334,43.456669,42.866669,43.273335,42.463139,23854500
2022-08-12,43.333332,44.279999,43.273335,44.073334,43.248158,26625000
2022-08-15,43.876667,44.523335,43.786667,44.200001,43.372448,26516100
2022-08-16,46.299999,46.976665,46.063332,46.456669,45.586872,91773300
2022-08-17,46.189999,47.573334,46.133331,46.506668,45.635929,41792100
2022-08-18,46.509998,46.806667,46.166668,46.356667,45.488739,19197600
2022-08-19,46.306667,46.356667,45.636665,45.673332,44.818199,22918800
2022-08-22,45.400002,45.573334,44.813332,44.856667,44.016823,18667200
2022-08-23,44.869999,44.986668,44.403332,44.666668,43.830383,16955100
2022-08-24,44.783333,45.096668,44.533333,44.990002,44.147659,15766500
2022-08-25,45.093334,45.330002,45.009998,45.290001,44.442039,19414500
2022-08-26,45.369999,45.610001,43.836666,43.866669,43.045357,21331800
2022-08-29,43.610001,44.623333,43.529999,44.293331,43.464035,17381700
2022-08-30,44.446667,44.549999,43.913334,44.160000,43.333202,14468100
2022-08-31,44.259998,44.596668,43.976665,44.183334,43.356098,22460700
2022-09-01,44.180000,45.046665,44.133331,44.826668,43.987385,21741900
2022-09-02,44.950001,45.223331,44.146667,44.333332,43.503284,17234400
2022-09-06,44.349998,44.540001,43.573334,44.113335,43.287411,21899700
2022-09-07,44.353333,45.323334,44.246666,45.246666,44.399521,17058900
2022-09-08,45.133331,45.623333,44.959999,45.476665,44.625210,16956000
2022-09-09,45.433334,45.833332,45.376667,45.613335,44.759323,16140600
2022-09-12,45.693333,46.083332,45.656666,46.023335,45.161644,14284500
2022-09-13,45.619999,45.983334,44.936668,45.073334,44.229427,17687400
2022-09-14,45.209999,45.509998,44.700001,44.973331,44.131302,19934700
2022-09-15,45.016666,45.049999,44.323334,44.490002,43.657024,20189400
2022-09-16,44.000000,44.849998,43.759998,44.396667,43.565441,41874300
2022-09-19,44.273335,44.919998,44.156666,44.776669,43.938324,16853100
2022-09-20,44.493332,44.626667,44.180000,44.516666,43.683186,13963500
2022-09-21,45.146667,45.816666,44.873333,44.923332,44.082241,24903600
2022-09-22,44.856667,44.906666,44.279999,44.463333,43.630856,16744500
2022-09-23,44.290001,44.393333,42.923332,43.353333,42.541637,27195300
2022-09-26,42.916668,44.046665,42.756668,43.770000,42.950508,23011200
2022-09-27,44.076668,44.476665,43.433334,43.650002,42.832748,17171700
2022-09-28,43.803333,44.549999,43.240002,44.369999,43.539268,16838400
2022-09-29,44.500000,44.706669,43.876667,44.083332,43.257969,15241500
2022-09-30,44.080002,44.119999,43.233334,43.233334,42.423882,19602300
2022-10-03,43.413334,44.263332,43.336666,44.176666,43.349552,17574900
2022-10-04,44.619999,45.066666,44.456669,44.750000,43.912155,16134300
2022-10-05,44.586666,44.873333,44.169998,44.306667,43.477119,14553900
2022-10-06,44.360001,44.826668,43.860001,43.893333,43.071522,14200500
2022-10-07,43.770000,43.883331,42.689999,42.853333,42.050995,17080500
2022-10-10,43.176666,43.310001,42.759998,43.106667,42.299587,11411700
2022-10-11,43.169998,44.599998,43.153332,44.223331,43.395344,21276000
2022-10-12,44.336666,44.923332,43.656666,43.723331,42.904705,16947600
2022-10-13,43.093334,44.313332,42.790001,44.093334,43.267784,20545500
2022-10-14,44.146667,44.406666,43.349998,43.476665,42.662659,16641000
2022-10-17,43.653332,44.276669,43.529999,43.790001,42.970127,17812500
2022-10-18,44.476665,45.033333,44.443333,44.713333,43.876171,16842300
2022-10-19,44.776669,44.910000,44.323334,44.586666,43.751877,11339400
2022-10-20,44.660000,45.133331,44.549999,44.696667,43.859818,12754800
2022-10-21,44.936668,45.803333,44.666668,45.599998,44.746235,18134700
2022-10-24,45.816666,46.826668,45.709999,46.470001,45.599953,18806700
2022-10-25,46.363335,46.813332,46.106667,46.689999,45.815826,15051300
2022-10-26,46.786667,47.346668,46.606667,47.046665,46.165817,20754300
2022-10-27,47.003334,47.366669,46.763332,46.910000,46.031712,16602900
2022-10-28,46.683334,47.633331,46.680000,47.503334,46.613937,13648200
2022-10-31,47.446667,47.689999,47.256668,47.443333,46.555058,22572000
2022-11-01,47.656666,47.849998,47.166668,47.230000,46.345722,14814300
2022-11-02,47.053333,47.856667,46.900002,46.916668,46.038258,15522000
2022-11-03,46.503334,47.236668,46.360001,46.906666,46.028442,10976400
2022-11-04,47.343334,47.403332,46.263332,46.990002,46.110214,14669400
2022-11-07,47.086666,47.656666,47.086666,47.483334,46.594315,11364000
2022-11-08,47.526669,48.023335,47.169998,47.596668,46.705524,15068400
2022-11-09,47.586666,47.720001,46.403332,46.490002,45.619579,15932100
2022-11-10,47.503334,47.563332,46.833332,47.453335,46.564873,20310600
2022-11-11,47.556667,47.706669,46.663334,47.526669,46.636833,19270800
2022-11-14,47.213333,47.773335,46.090000,46.130001,45.266315,37525800
2022-11-15,48.536667,50.090000,48.183334,49.146667,48.226501,76548600
2022-11-16,49.293331,50.066666,49.040001,49.500000,48.573215,32593200
2022-11-17,49.003334,49.576668,48.903332,49.333332,48.409672,24791400
2022-11-18,49.889999,50.080002,49.590000,50.076668,49.139088,18987000
2022-11-21,50.203335,50.713333,50.063332,50.383331,49.440014,21157200
2022-11-22,50.666668,50.816666,50.373333,50.563332,49.616642,16898400
2022-11-23,50.693333,51.123333,50.626667,50.806667,49.855423,16920600
2022-11-25,50.706669,51.029999,50.619999,51.023335,50.068035,8777400
2022-11-28,50.906666,51.546665,50.906666,51.169998,50.211952,17674800
2022-11-29,51.009998,51.236668,50.849998,50.990002,50.035324,13841700
2022-11-30,50.869999,50.923332,50.400002,50.806667,49.855423,31338000
2022-12-01,50.683334,51.203335,50.243332,51.123333,50.166153,22732200
2022-12-02,50.493332,51.080002,50.493332,51.073334,50.117096,20733000
2022-12-05,50.916668,51.000000,50.169998,50.549999,49.603561,23608200
2022-12-06,50.400002,50.636665,49.736668,49.963333,49.027878,20625600
2022-12-07,50.166668,50.403332,49.606667,49.703335,48.772747,17550300
2022-12-08,49.720001,49.759998,49.380001,49.593334,48.848259,13512600
2022-12-09,49.156666,49.240002,48.406666,48.436668,47.708973,27929400
2022-12-12,48.633331,49.366669,48.520000,49.340000,48.598732,19432200
2022-12-13,50.000000,50.066666,48.913334,49.163334,48.424721,23408100
2022-12-14,49.029999,49.509998,48.653332,48.889999,48.155495,20334600
2022-12-15,48.526669,48.806667,47.876667,48.453335,47.725391,17514000
2022-12-16,48.160000,48.240002,47.523335,47.583332,46.868458,40343100
2022-12-19,47.669998,47.853333,47.243332,47.599998,46.884872,15067500
2022-12-20,47.639999,48.213333,47.416668,48.016666,47.295280,17009400
2022-12-21,48.106667,48.646667,48.086666,48.393333,47.666286,13726500
2022-12-22,48.256668,48.326668,47.310001,47.826668,47.108143,13082400
2022-12-23,47.683334,47.933334,47.426666,47.923332,47.203350,9547500
2022-12-27,48.013332,48.150002,47.730000,47.936668,47.216484,10044600
2022-12-28,47.823334,47.889999,46.970001,47.096668,46.389107,15246300
2022-12-29,47.380001,47.673332,47.250000,47.383331,46.671459,9171900
2022-12-30,47.186668,47.330002,46.936668,47.263332,46.553265,11505900
2023-01-03,47.516666,47.903332,47.363335,47.866669,47.147537,17249700
2023-01-04,47.806667,48.016666,47.356667,47.919998,47.200066,13338300
2023-01-05,47.820000,48.043331,47.549999,47.756668,47.039192,13274400
2023-01-06,48.200001,49.183334,48.080002,48.926666,48.191612,21231900
2023-01-09,48.773335,49.286667,48.266666,48.316666,47.590775,17756700
2023-01-10,48.313332,48.483334,47.910000,48.286667,47.561230,11970600
2023-01-11,48.580002,48.726665,48.243332,48.709999,47.978199,14834700
2023-01-12,48.803333,48.806667,48.130001,48.270000,47.544811,12472800
2023-01-13,48.509998,48.606667,47.953335,48.430000,47.702404,13699800
2023-01-17,48.430000,48.570000,48.066666,48.136665,47.413479,15122400
2023-01-18,48.066666,48.083332,46.826668,46.946667,46.241360,22674300
2023-01-19,47.130001,47.176666,46.263332,46.276669,45.581425,17342100
2023-01-20,46.466667,46.926666,46.056667,46.846668,46.142860,29543100
2023-01-23,46.820000,47.669998,46.733334,47.546665,46.832340,13149900
2023-01-24,48.849998,48.849998,47.000000,47.673332,46.957108,13669200
2023-01-25,47.413334,47.613335,46.796665,47.446667,46.733849,12491700
2023-01-26,47.676666,47.916668,47.253334,47.403332,46.691166,15819000
2023-01-27,47.533333,48.156666,47.250000,47.766666,47.049034,18412800
2023-01-30,47.373333,47.483334,47.090000,47.383331,46.671459,15897600
2023-01-31,47.439999,47.959999,47.220001,47.956669,47.236187,14103600
2023-02-01,47.886665,48.536667,47.566666,48.223331,47.498840,12849300
2023-02-02,48.136665,48.286667,47.646667,47.873333,47.154102,17806800
2023-02-03,47.786667,47.986668,46.953335,47.236668,46.527004,17155500
2023-02-06,47.273335,47.366669,46.676666,46.893333,46.188828,17454000
2023-02-07,46.590000,47.099998,46.230000,46.993332,46.287323,16341300
2023-02-08,46.776669,47.033333,46.663334,46.740002,46.037800,11691300
2023-02-09,46.956669,47.313332,46.856667,47.173332,46.464615,13064400
2023-02-10,47.696667,47.980000,47.389999,47.906666,47.186932,15002700
2023-02-13,48.236668,48.706669,48.169998,48.636665,47.905968,16015800
2023-02-14,48.576668,49.043331,48.186668,48.496666,47.768070,13831200
2023-02-15,48.320000,48.866669,48.186668,48.856667,48.122662,14674200
2023-02-16,48.493332,48.663334,48.060001,48.090000,47.367516,16312200
2023-02-17,48.369999,48.896667,48.189999,48.813332,48.079971,24770700
2023-02-21,47.626667,49.446667,47.383331,49.110001,48.372189,54393900
2023-02-22,48.923332,49.189999,47.586666,48.080002,47.357662,29844000
2023-02-23,48.123333,48.123333,46.903332,47.363335,46.651768,22021200
2023-02-24,46.946667,47.580002,46.509998,47.490002,46.776527,20623500
2023-02-27,47.570000,47.696667,46.886665,47.146667,46.438354,16647300
2023-02-28,47.000000,47.549999,46.983334,47.376667,46.664898,18054000
2023-03-01,47.020000,47.093334,46.456669,46.716667,46.014812,14180100
2023-03-02,46.613335,46.913334,46.500000,46.833332,46.129726,14785500
2023-03-03,47.013332,47.063332,46.590000,46.889999,46.185543,16888800
2023-03-06,46.833332,46.993332,46.673332,46.883331,46.178970,16720800
2023-03-07,47.060001,47.226665,46.263332,46.416668,45.719322,17387400
2023-03-08,46.186668,46.306667,45.759998,46.033333,45.341743,19090800
2023-03-09,46.276669,46.326668,45.639999,45.723331,45.036400,15415800
2023-03-10,45.673332,46.093334,45.363335,45.656666,44.970737,20065200
2023-03-13,45.560001,46.166668,45.526669,45.790001,45.102070,28142100
2023-03-14,45.896667,46.090000,45.666668,46.033333,45.341743,25542600
2023-03-15,45.630001,46.603333,45.570000,46.546665,45.847363,33133500
2023-03-16,46.476665,46.549999,45.959999,46.093334,45.586926,28905600
2023-03-17,46.063332,46.496666,45.863335,46.466667,45.956158,43081200
2023-03-20,46.700001,47.306667,46.603333,46.966667,46.450665,33928500
2023-03-21,47.130001,47.130001,46.509998,46.806667,46.292423,19013400
2023-03-22,46.880001,47.073334,46.486668,46.506668,45.995720,18548400
2023-03-23,46.733334,47.203335,46.496666,46.883331,46.368244,22044300
2023-03-24,47.003334,47.490002,46.866669,47.266666,46.747368,22752300
2023-03-27,47.596668,48.326668,47.593334,48.056667,47.528687,26775600
2023-03-28,47.883331,48.136665,47.683334,47.869999,47.344070,21282900
2023-03-29,48.123333,48.320000,47.816666,48.076668,47.548473,24216900
2023-03-30,48.500000,48.866669,48.340000,48.556667,48.023197,21879000
2023-03-31,48.860001,49.480000,48.823334,49.150002,48.610012,20868000
2023-04-03,49.243332,49.650002,49.166668,49.563332,49.018799,19766700
2023-04-04,49.509998,49.596668,49.006668,49.076668,48.537483,18113700
2023-04-05,49.056667,49.959999,49.046665,49.889999,49.341881,26540700
2023-04-06,49.599998,50.346668,49.506668,50.266666,49.714409,17891700
2023-04-10,50.119999,50.373333,49.923332,50.169998,49.618801,14519100
2023-04-11,50.333332,50.333332,49.873333,50.023335,49.473747,18370500
2023-04-12,49.930000,50.323334,49.723331,49.779999,49.233089,11209800
2023-04-13,49.883331,50.000000,49.400002,49.830002,49.282539,13272600
2023-04-14,49.676666,49.963333,49.383331,49.493332,48.949570,10464900
2023-04-17,49.546665,49.889999,49.500000,49.840000,49.292431,16166700
2023-04-18,49.926666,50.113335,49.813332,49.950001,49.401222,13482300
2023-04-19,50.279999,50.470001,49.923332,50.003334,49.453968,12433500
2023-04-20,50.070000,50.463333,49.866669,50.323334,49.770454,13641600
2023-04-21,50.653332,50.766666,50.393333,50.576668,50.021004,25335000
2023-04-24,50.570000,50.983334,50.570000,50.919998,50.360561,13579500
2023-04-25,51.096668,51.250000,50.443333,50.523335,49.968258,17246700
2023-04-26,50.326668,50.470001,50.073334,50.303333,49.750675,12910200
2023-04-27,50.259998,50.646667,50.259998,50.459999,49.905617,12861000
2023-04-28,50.430000,50.723331,50.060001,50.323334,49.770454,14088600
2023-05-01,50.346668,50.846668,50.310001,50.529999,49.974846,11409600
2023-05-02,50.490002,50.496666,49.820000,50.393333,49.839684,11329500
2023-05-03,50.520000,50.700001,50.090000,50.206669,49.655071,12334500
2023-05-04,50.183334,50.330002,49.830002,50.156666,49.794056,14011200
2023-05-05,50.099998,50.669998,49.943333,50.590000,50.224258,14556000
2023-05-08,50.423332,50.983334,50.353333,50.906666,50.538635,14926200
2023-05-09,50.906666,51.060001,50.779999,50.993332,50.624672,15209700
2023-05-10,51.230000,51.450001,50.410000,50.849998,50.482372,15827700
2023-05-11,50.849998,51.090000,50.666668,51.040001,50.671005,11926800
2023-05-12,51.200001,51.356667,50.903332,51.023335,50.654457,16119300
2023-05-15,51.166668,51.283333,50.459999,50.626667,50.260658,16113900
2023-05-16,50.283333,50.509998,49.856667,49.926666,49.565720,15512100
2023-05-17,50.380001,50.383331,49.570000,49.843334,49.482986,26985900
2023-05-18,50.599998,51.430000,49.983334,50.490002,50.124981,46768500
2023-05-19,50.466667,50.486668,49.703335,49.970001,49.608738,27594000
2023-05-22,49.900002,50.026669,49.430000,49.529999,49.171917,16117800
2023-05-23,49.336666,49.619999,49.026669,49.436668,49.079266,16302300
2023-05-24,49.503334,49.513332,48.766666,49.209999,48.854233,20515200
2023-05-25,48.959999,49.146667,48.363335,48.720001,48.367775,21299100
2023-05-26,48.566666,48.939999,48.490002,48.806667,48.453815,15720900
2023-05-30,48.766666,49.096668,48.533333,48.686668,48.334682,15742500
2023-05-31,48.473331,49.103333,48.336666,48.956669,48.602730,30130800
2023-06-01,48.736668,49.299999,48.646667,49.136665,48.781429,20239200
2023-06-02,49.073334,49.669998,49.033333,49.606667,49.248032,19178100
2023-06-05,49.790001,50.416668,49.790001,49.933334,49.572334,15553200
2023-06-06,49.900002,50.063332,49.503334,49.926666,49.565720,15015600
2023-06-07,49.750000,50.119999,49.680000,50.000000,49.638523,24256500
2023-06-08,50.130001,50.810001,49.930000,50.723331,50.356625,18873000
2023-06-09,50.720001,51.240002,50.533333,51.029999,50.661072,15603900
2023-06-12,51.143333,51.433334,51.056667,51.366669,50.995308,14713500
2023-06-13,51.506668,51.836666,51.356667,51.766666,51.392414,15738900
2023-06-14,51.970001,52.443333,51.869999,52.290001,51.911968,21103200
2023-06-15,52.333332,52.743332,52.326668,52.576668,52.196560,18160500
2023-06-16,52.693333,52.716667,51.759998,51.843334,51.468529,34675800
2023-06-20,51.566666,51.816666,51.293331,51.386665,51.015163,19994400
2023-06-21,51.403332,51.779999,51.119999,51.486668,51.114441,19251000
2023-06-22,51.660000,52.026669,51.493332,51.916668,51.541332,13307400
2023-06-23,51.959999,52.096668,51.673332,51.820000,51.445362,18975000
2023-06-26,51.883331,51.926666,51.439999,51.683334,51.309685,14106300
2023-06-27,51.383331,51.950001,51.353333,51.496666,51.124367,12093600
2023-06-28,51.576668,51.893333,51.546665,51.776669,51.402348,18889800
2023-06-29,51.503334,51.583332,51.046665,51.426666,51.054874,21530400
2023-06-30,51.656666,52.509998,51.593334,52.393333,52.014553,19073100
2023-07-03,52.270000,52.813332,52.110001,52.733334,52.352093,8647500
2023-07-05,52.720001,53.040001,52.446667,52.703335,52.322311,17585400
2023-07-06,52.643333,52.726665,52.290001,52.369999,51.991386,14427000
2023-07-07,51.936668,52.096668,51.150002,51.163334,50.793446,19774800
2023-07-10,51.520000,51.833332,51.439999,51.626667,51.253429,12967800
2023-07-11,51.590000,51.836666,51.286667,51.549999,51.177315,11460900
2023-07-12,51.770000,51.963333,51.606667,51.680000,51.306374,16509900
2023-07-13,51.810001,51.866669,51.230000,51.376667,51.005234,11859600
2023-07-14,51.373333,51.556667,51.193333,51.553333,51.180626,10427400
2023-07-17,51.466667,51.660000,51.273335,51.616669,51.243500,10135200
2023-07-18,51.556667,51.886665,51.286667,51.523335,51.150845,13437300
2023-07-19,51.599998,51.733334,51.250000,51.540001,51.167385,12372900
2023-07-20,51.643333,52.516666,51.633331,52.493332,52.113827,14987700
2023-07-21,52.633331,52.926666,52.480000,52.790001,52.408352,16960500
2023-07-24,52.816666,53.160000,52.520000,53.099998,52.716110,12529800
2023-07-25,53.486668,53.503334,52.759998,53.056667,52.673092,15553800
2023-07-26,53.080002,53.563332,52.980000,53.246666,52.861717,15094200
2023-07-27,53.360001,53.546665,53.043331,53.053333,52.669781,13400400
2023-07-28,53.096668,53.646667,53.096668,53.303333,52.917973,11020200
2023-07-31,53.320000,53.546665,52.970001,53.286667,52.901428,13033200
2023-08-01,53.316666,53.483334,52.986668,53.036667,52.653236,11782500
2023-08-02,52.843334,53.476665,52.843334,53.073334,52.689636,12660000
2023-08-03,53.006668,53.166668,52.836666,53.086666,52.702873,13202700
2023-08-04,53.253334,53.416668,52.653332,52.779999,52.398422,14262000
2023-08-07,53.166668,53.736668,53.036667,53.496666,53.109905,14268900
2023-08-08,53.663334,53.873333,53.169998,53.549999,53.162857,11017500
2023-08-09,53.636665,54.033333,53.570000,53.636665,53.248894,13209600
2023-08-10,53.596668,53.916668,53.343334,53.419998,53.222328,15169500
2023-08-11,53.516666,53.943333,53.366669,53.733334,53.534504,14195100
2023-08-14,54.000000,54.259998,53.060001,53.333332,53.135983,20813700
2023-08-15,53.180000,53.596668,52.973331,53.060001,52.863663,14559300
2023-08-16,53.293331,53.656666,52.790001,53.086666,52.890228,26980800
2023-08-17,53.633331,53.713333,51.673332,51.896667,51.704632,53614200
2023-08-18,51.770000,53.223331,51.770000,52.643333,52.448536,27954900
2023-08-21,52.543331,52.946667,52.346668,52.503334,52.309055,15679200
2023-08-22,52.323334,52.436668,52.080002,52.336666,52.143005,16670700
2023-08-23,52.203335,52.799999,52.169998,52.700001,52.504993,14210400
2023-08-24,52.709999,53.076668,52.273335,52.296665,52.103149,14033100
2023-08-25,52.393333,52.680000,52.180000,52.606667,52.412006,12267000
2023-08-28,52.619999,52.943333,52.619999,52.906666,52.710896,11871000
2023-08-29,53.000000,53.410000,52.953335,53.349998,53.152588,12702300
2023-08-30,53.466667,53.763332,53.306667,53.733334,53.534504,10967700
2023-08-31,53.706669,54.330002,53.653332,54.203335,54.002766,19582800
2023-09-01,54.290001,54.320000,53.383331,53.856667,53.657379,12553500
2023-09-05,53.950001,54.266666,53.393333,53.423332,53.225651,15209400
2023-09-06,53.466667,54.056667,53.303333,53.823334,53.624172,14594700
2023-09-07,54.000000,54.493332,53.830002,54.490002,54.288372,19120800
2023-09-08,54.493332,54.619999,54.356667,54.590000,54.388000,12667200
2023-09-11,54.666668,54.826668,54.553333,54.779999,54.577297,11912100
2023-09-12,54.833332,54.976665,54.680000,54.840000,54.637074,11757300
2023-09-13,54.976665,55.283333,54.790001,54.853333,54.650356,14364300
2023-09-14,55.000000,55.246666,54.803333,55.083332,54.879505,14923800
2023-09-15,55.070000,55.220001,54.590000,54.880001,54.676929,63925200
2023-09-18,54.893333,55.066666,54.416668,54.473331,54.271763,12997800
2023-09-19,54.459999,54.593334,54.116669,54.459999,54.258480,14019600
2023-09-20,54.533333,54.903332,54.320000,54.636665,54.434494,10120800
2023-09-21,54.753334,54.833332,53.930000,53.973331,53.773613,18782400
2023-09-22,54.076668,54.410000,53.973331,54.116669,53.916420,13215000
2023-09-25,54.123333,54.369999,53.956669,54.356667,54.155529,10459500
2023-09-26,54.313332,54.513332,54.116669,54.166668,53.966232,14435700
