Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,293.029999,296.359985,291.500000,294.829987,272.140076,15394000
2019-12-23,294.910004,296.299988,293.029999,294.109985,271.475555,4394300
2019-12-30,294.200012,295.609985,289.329987,291.730011,269.278717,6819200
2020-01-06,290.549988,301.959991,288.619995,297.239990,274.364655,12396700
2020-01-13,296.920013,305.299988,296.799988,304.679993,281.232056,9107600
2020-01-20,306.200012,314.279999,305.760010,310.510010,286.613403,9326800
2020-01-27,306.149994,311.970001,304.559998,305.519989,282.007446,8620100
2020-02-03,307.000000,313.809998,301.670013,313.630005,289.493225,10352300
2020-02-10,313.760010,319.809998,310.470001,318.309998,294.432648,8319800
2020-02-17,319.000000,325.260010,318.609985,321.950012,297.799561,6627200
2020-02-24,315.500000,320.000000,271.279999,281.140015,260.050812,18135300
2020-03-02,294.440002,324.510010,291.380005,311.339996,287.985443,29507700
2020-03-09,295.850006,310.329987,276.339996,302.269989,279.595795,26479000
2020-03-16,281.829987,318.000000,279.510010,290.420013,268.634735,31348600
2020-03-23,292.010010,297.350006,278.420013,284.329987,263.001526,28123700
2020-03-30,287.489990,292.779999,280.899994,288.649994,266.997498,19911100
2020-04-06,293.000000,310.000000,289.570007,300.010010,277.505280,19761000
2020-04-13,298.579987,322.630005,297.660004,317.920013,294.071808,17974000
2020-04-20,317.950012,318.380005,299.350006,310.549988,287.254669,14604500
2020-04-27,313.049988,313.290009,300.179993,301.920013,279.272064,14700600
2020-05-04,303.000000,311.040009,300.070007,305.940002,283.637024,12284300
2020-05-11,305.640015,311.829987,294.540009,299.209991,277.397583,15381800
2020-05-18,301.720001,309.019989,299.920013,302.429993,280.382874,15195800
2020-05-25,306.010010,311.000000,299.470001,308.470001,285.982544,15488500
2020-06-01,307.899994,315.350006,304.720001,312.040009,289.292328,15918000
2020-06-08,310.660004,311.290009,296.250000,298.700012,276.924835,17097000
2020-06-15,297.049988,302.739990,293.839996,299.899994,278.037292,13408800
2020-06-22,299.700012,304.899994,295.399994,296.559998,274.940857,12042400
2020-06-29,297.440002,308.920013,296.829987,305.739990,283.451599,8680000
2020-07-06,307.529999,328.980011,307.239990,326.230011,302.447968,15841200
2020-07-13,326.299988,329.320007,320.450012,324.790009,301.112885,9368800
2020-07-20,324.890015,331.489990,322.660004,325.779999,302.030670,8035200
2020-07-27,325.679993,330.000000,322.000000,325.529999,301.798950,8338800
2020-08-03,325.549988,345.119995,324.299988,340.910004,316.737488,13200500
2020-08-10,340.709991,341.070007,331.799988,336.279999,312.435822,8482700
2020-08-17,337.649994,345.839996,336.809998,344.609985,320.175171,8814300
2020-08-24,345.109985,349.059998,341.459991,348.369995,323.668579,8102700
2020-08-31,346.850006,363.670013,340.399994,346.570007,321.996185,11982900
2020-09-07,343.839996,349.700012,336.100006,339.130005,315.083740,7804400
2020-09-14,340.989990,348.760010,331.200012,335.959991,312.138550,10632100
2020-09-21,333.970001,348.250000,333.709991,342.579987,318.289093,21250400
2020-09-28,343.760010,359.690002,343.100006,355.010010,329.837769,12689000
2020-10-05,355.329987,369.750000,355.329987,369.459991,343.263184,10336800
2020-10-12,371.000000,384.869995,370.769989,381.540009,354.486633,10691800
2020-10-19,382.029999,383.089996,372.029999,374.600006,348.038696,7608100
2020-10-26,366.679993,374.910004,355.790009,357.619995,332.262695,10141300
2020-11-02,362.220001,386.799988,360.709991,385.660004,359.003082,10315200
2020-11-09,388.250000,389.500000,360.589996,378.839996,352.654480,11533200
2020-11-16,376.910004,388.480011,376.910004,381.119995,354.776886,10701700
2020-11-23,383.000000,390.670013,380.339996,388.390015,361.544373,7104300
2020-11-30,391.750000,393.149994,371.890015,373.429993,347.618378,15759500
2020-12-07,374.269989,381.000000,370.750000,375.100006,358.319214,13850200
2020-12-14,376.559998,378.179993,365.929993,367.000000,350.581543,13751600
2020-12-21,365.089996,366.119995,359.500000,364.579987,348.269775,7189800
2020-12-28,365.500000,377.040009,365.079987,376.779999,359.923950,8687200
2021-01-04,377.429993,381.549988,364.290009,369.940002,353.389954,14181200
2021-01-11,368.579987,371.000000,360.250000,362.160004,345.958038,11623200
2021-01-18,362.359985,364.630005,352.440002,362.299988,346.091766,11382900
2021-01-25,360.859985,365.899994,351.880005,352.429993,336.663330,12513500
2021-02-01,351.209991,358.380005,349.209991,355.170013,339.280762,11613200
2021-02-08,356.570007,361.670013,350.100006,352.750000,337.634338,11022100
2021-02-15,353.079987,358.200012,351.910004,354.769989,339.567780,7726300
2021-02-22,352.750000,353.290009,330.940002,331.000000,316.816376,16194300
2021-03-01,335.209991,336.000000,307.000000,317.320007,303.722595,26981500
2021-03-08,318.910004,331.630005,310.920013,331.140015,316.950378,22344800
2021-03-15,333.600006,333.679993,322.380005,328.910004,314.816010,16578300
2021-03-22,328.450012,352.459991,328.190002,352.019989,336.935669,18080800
2021-03-29,351.450012,357.769989,348.839996,354.940002,339.730499,11385200
2021-04-05,357.500000,366.019989,356.839996,363.209991,347.646088,11106100
2021-04-12,362.839996,372.799988,361.339996,370.720001,354.834320,9241700
2021-04-19,371.000000,375.440002,368.200012,373.279999,357.284698,8965000
